Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Percentage,Cost Price,Year Month
CA-2014-157644,2014-12-31,1/1/2015,First Class,AH-10030,William Brown,Corporate,United States,New York City,New York,10035.0,East,OFF-LA-10003148,Office Supplies,Labels,Staple envelope,18.9,3.0,0.0,27.61404870483602,146.1060778033652,-8.71404870483602,2014-12
CA-2017-100111,2017-08-19,8/23/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106.0,West,OFF-BI-10002133,Office Supplies,Binders,Staple envelope,102.72,3.7907726514730404,0.2,37.236,36.25,65.48400000000001,2017-08
CA-2016-113082,2016-09-05,12/16/2015,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501.0,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",230.86443466370207,2.0,0.0,27.61404870483602,11.961153195840291,203.25038595886605,2016-09
US-2017-110646,2017-10-26,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,Pennsylvania,19134.0,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,3.0,0.7,-27.735,-83.33333333333334,61.016999999999996,2017-10
US-2017-110646,2017-10-26,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10002807,Office Supplies,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,5.0,0.15568982768204562,19.775,16.666666666666664,98.875,2017-10
US-2017-110646,2016-09-05,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76,5.0,0.2,4.9815,33.75,9.778500000000001,2016-09
CA-2017-120614,2017-05-30,6/4/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.0,0.0,18.0096,47.99999999999999,19.510400000000004,2017-05
US-2016-140172,2016-09-05,3/13/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AP-10004233,Office Supplies,Binders,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,230.86443466370207,3.7907726514730404,0.1,48.3336,20.93592288063212,182.53083466370208,2016-09
US-2016-140172,2016-03-08,3/13/2016,Standard Class,SP-20650,William Brown,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5.0,0.0,3.753,27.0,10.147,2016-03
CA-2015-127754,2015-07-26,7/31/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,Arizona,85301.0,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,230.86443466370207,3.0,0.2,13.3176,5.768580171042636,217.54683466370207,2015-07
CA-2015-144274,2015-11-23,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,55147.14341300722,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,3.7907726514730404,0.0,89.3142,28.999999999999996,218.66580000000002,2015-11
CA-2015-144274,2015-11-23,11/25/2015,Second Class,PW-19240,William Brown,Consumer,United States,Wilmington,Delaware,55147.14341300722,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,6.0,0.0,20.727,47.0,23.373,2015-11
CA-2015-144274,2016-09-05,11/25/2015,Second Class,WB-21850,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,4.0,0.0,5.6416,43.00000000000001,7.478399999999999,2016-09
CA-2015-144274,2015-11-23,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,New York City,California,19805.0,East,OFF-EN-10003286,Office Supplies,Binders,Staple envelope,16.56,3.7907726514730404,0.15568982768204562,7.7832,47.0,8.776799999999998,2015-11
CA-2015-144274,2015-11-23,11/25/2015,Second Class,WB-21850,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,38.88,6.0,0.0,18.6624,48.00000000000001,20.2176,2015-11
CA-2015-142930,2016-09-05,12/2/2015,Standard Class,EB-14170,William Brown,Consumer,United States,New York City,Texas,78745.0,Central,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4.0,0.2,117.432,35.0,218.08799999999997,2016-09
CA-2017-100622,2017-11-03,11/7/2017,Standard Class,WB-21850,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,3.7907726514730404,0.2,311.9948,32.5,647.9892,2017-11
CA-2017-100622,2017-11-03,11/7/2017,Standard Class,DK-13090,William Brown,Consumer,United States,Orlando,Florida,32839.0,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,2.0,0.15568982768204562,-2.9964,-73.33333333333333,7.0824,2017-11
CA-2017-100622,2016-09-05,11/7/2017,Standard Class,WB-21850,Dave Kipp,Consumer,United States,Orlando,California,32839.0,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2.0,0.2,4.1988,7.5,51.7852,2016-09
CA-2017-100622,2017-11-03,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688,2.0,0.2,3.7408,35.0,6.9472000000000005,2017-11
CA-2017-117156,2017-03-21,3/23/2017,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3.0,0.2,2.8782,32.5,5.9778,2017-03
CA-2015-115399,2016-09-05,12/22/2015,First Class,AG-10900,Arthur Gainer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,3.0,0.2,2.5056,36.25,4.4064,2016-09
US-2014-157847,2014-04-02,4/6/2014,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,5.0,0.2,27.61404870483602,103.34599066181144,-0.8940487048360204,2014-04
US-2014-157847,2016-09-05,4/6/2014,Second Class,WB-21850,Sam Craven,Consumer,United States,Houston,Texas,55147.14341300722,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488,3.7907726514730404,0.2,10.465,31.25,23.023,2016-09
CA-2015-115168,2015-06-05,6/9/2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301.0,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,3.7907726514730404,0.0,27.61404870483602,261.4966733412502,-17.05404870483602,2015-06
CA-2014-109680,2014-10-06,12/16/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10001932,Office Supplies,Binders,Fellowes Staxonsteel Drawer Files,386.34,2.0,0.0,54.0876,14.000000000000002,332.25239999999997,2014-10
CA-2017-100111,2016-08-21,8/24/2016,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10.0,0.2,11.704,35.0,21.735999999999997,2016-08
CA-2015-145324,2015-11-15,11/19/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,New York City,Virginia,22801.0,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2.0,0.0,14.3856,36.0,25.5744,2015-11
CA-2015-153423,2015-06-22,6/27/2015,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2.0,0.2,27.61404870483602,2.2679676785884664,1189.953951295164,2015-06
US-2017-132675,2017-09-24,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-ST-10004950,Office Supplies,Storage,Staple envelope,15.51,1.0,0.0,3.8775,25.0,11.6325,2017-09
US-2017-132675,2017-09-24,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Consumer,United States,Sandy Springs,Georgia,30328.0,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,89.9,2.0,0.15568982768204562,25.172,27.999999999999996,64.72800000000001,2017-09
US-2017-132675,2017-09-24,12/16/2015,Standard Class,WB-21850,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,4.0,0.0,3.7128,26.0,10.5672,2017-09
US-2017-132675,2016-09-05,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,55147.14341300722,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,3.0,0.0,4.9608,38.99999999999999,7.759200000000001,2016-09
US-2017-132675,2017-09-24,9/28/2017,Standard Class,WB-21850,Karen Ferguson,Consumer,United States,New York City,Georgia,30328.0,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5.0,0.0,7.56,48.0,8.190000000000001,2017-09
CA-2014-153808,2014-04-06,4/10/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3.0,0.0,18.447,25.999999999999996,52.503,2014-04
CA-2017-100111,2014-04-06,4/10/2014,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10001970,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,2.0,0.2,23.7684,36.25,41.7996,2014-04
CA-2014-153808,2014-04-06,4/10/2014,Second Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90004.0,West,TEC-AC-10004171,Office Supplies,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3.0,0.0,131.9868,43.99999999999999,167.98320000000004,2014-04
US-2016-112396,2016-02-09,2/13/2016,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10003628,Office Supplies,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,230.86443466370207,3.0,0.0,39.5868,17.147205916608893,191.2776346637021,2016-02
US-2016-112396,2016-02-09,2/13/2016,Standard Class,JR-16210,William Brown,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10004761,Technology,Binders,Maxell 4.7GB DVD+RW 3/Pack,31.86,3.7907726514730404,0.0,11.151,35.0,20.709,2016-02
CA-2014-141173,2014-11-18,12/16/2015,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5.0,0.0,16.7875,25.0,50.362500000000004,2014-11
CA-2017-156664,2017-12-18,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3.0,0.7,27.61404870483602,381.6203524714763,-20.37804870483602,2017-12
CA-2017-156664,2017-12-18,12/16/2015,Standard Class,WB-21850,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,3.0,0.2,1.7487,36.25,3.0753,2017-12
CA-2017-100111,2017-12-18,12/23/2017,Standard Class,BP-11290,William Brown,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002222,Office Supplies,Binders,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5.0,0.2,27.61404870483602,30.22553492210597,63.74595129516398,2017-12
CA-2017-156664,2017-12-18,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,55147.14341300722,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,3.7907726514730404,0.2,27.61404870483602,21.223291245108843,102.49795129516397,2017-12
CA-2015-140718,2015-07-02,7/4/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003505,Technology,Binders,Geemarc AmpliPOWER60,74.24,1.0,0.2,8.352,11.250000000000002,65.88799999999999,2015-07
CA-2015-140718,2016-09-05,12/16/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,FUR-FU-10000076,Furniture,Furnishings,Staple envelope,159.84,10.0,0.2,45.954,28.749999999999996,113.886,2016-09
CA-2015-140718,2015-07-02,7/4/2015,First Class,WB-21850,Frank Atkinson,Consumer,United States,New York City,North Carolina,27604.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2.0,0.7,-2.3136,-80.0,5.2056000000000004,2015-07
CA-2017-100111,2015-07-02,12/16/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-PA-10002250,Office Supplies,Binders,Things To Do Today Pad,9.392,3.7907726514730404,0.2,3.2872,35.0,6.104799999999999,2015-07
CA-2014-119977,2014-10-08,10/13/2014,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10003823,Office Supplies,Binders,Xerox 197,123.92,4.0,0.0,55.764,45.0,68.156,2014-10
CA-2017-100111,2015-09-22,9/25/2015,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,3.7907726514730404,0.2,6.255,11.249999999999998,49.345,2015-09
US-2015-115343,2015-09-22,9/25/2015,First Class,FO-14305,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,617.976,3.0,0.2,27.61404870483602,4.468466203353532,590.361951295164,2015-09
CA-2017-163671,2017-12-24,12/30/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,California,83642.0,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,3.0,0.2,7.992,37.5,13.32,2017-12
CA-2017-135909,2017-10-13,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6.0,0.0,27.61404870483602,13.153305089471287,182.32595129516397,2017-10
CA-2017-135909,2017-10-13,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2.0,0.2,-7.996,-25.0,39.980000000000004,2017-10
CA-2017-135909,2017-10-13,10/20/2017,Standard Class,JW-15220,Jane Waco,Consumer,United States,Sacramento,California,95823.0,West,OFF-PA-10001970,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5.0,0.2,1906.485,37.5,3177.4750000000004,2017-10
US-2017-114356,2017-08-20,8/26/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205.0,West,TEC-PH-10003171,Office Supplies,Phones,Plantronics Encore H101 Dual Earpieces�Headset,35.96,1.0,0.15568982768204562,3.596,10.0,32.364000000000004,2017-08
CA-2015-125934,2015-09-11,9/18/2015,Standard Class,SN-20560,William Brown,Home Office,United States,Paterson,New Jersey,55147.14341300722,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3.0,0.0,14.904,48.0,16.146,2015-09
CA-2015-125934,2015-09-11,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002107,Furniture,Binders,Eldon Pizzaz Desk Accessories,8.92,3.7907726514730404,0.0,3.9248,44.0,4.9952000000000005,2015-09
CA-2015-125934,2015-09-11,9/18/2015,Standard Class,SN-20560,William Brown,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,230.86443466370207,4.0,0.0,27.61404870483602,11.961153195840291,203.25038595886605,2015-09
CA-2015-125934,2015-09-11,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,55147.14341300722,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,4.0,0.15568982768204562,29.9808,26.999999999999996,81.0592,2015-09
CA-2015-125934,2016-09-05,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,New York City,New Jersey,7501.0,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,3.7907726514730404,0.0,18.6624,48.00000000000001,20.2176,2016-09
CA-2015-158148,2015-12-20,12/26/2015,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3.0,0.0,10.881,30.0,25.389000000000003,2015-12
CA-2017-100111,2014-09-20,12/16/2015,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,55147.14341300722,Central,FUR-BO-10004218,Office Supplies,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5.0,0.3,-70.49,-14.285714285714285,563.92,2014-09
CA-2014-120411,2014-09-20,9/23/2014,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2.0,0.15568982768204562,3.475,31.250000000000007,7.645,2014-09
CA-2016-158260,2016-11-04,11/8/2016,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037.0,West,TEC-MA-10003176,Technology,Binders,Okidata B400 Printer,686.4,2.0,0.15568982768204562,77.22,11.25,609.18,2016-11
CA-2017-101805,2017-12-01,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5.0,0.2,5.373,33.75,10.547,2017-12
CA-2017-101805,2017-12-01,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12.0,0.0,31.0992,43.99999999999999,39.58080000000001,2017-12
CA-2017-101805,2017-12-01,12/6/2017,Standard Class,WB-21850,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4.0,0.0,5.4124,1.0,535.8276,2017-12
CA-2017-100111,2014-10-10,10/10/2014,Same Day,RB-19435,Richard Bierner,Consumer,United States,New York City,Ohio,43229.0,West,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2.0,0.7,-71.3958,-70.0,173.38979999999998,2014-10
US-2014-105137,2014-10-10,10/10/2014,Same Day,RB-19435,Richard Bierner,Consumer,United States,New York City,Ohio,43229.0,East,OFF-BI-10002429,Office Supplies,Binders,Staple envelope,18.264,2.0,0.7,-13.3936,-73.33333333333333,31.6576,2014-10
CA-2017-100111,2017-11-14,11/16/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,California,77095.0,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5.0,0.8,-32.985,-150.0,54.974999999999994,2017-11
US-2016-141264,2016-08-13,8/19/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,230.86443466370207,3.7907726514730404,0.2,27.61404870483602,11.961153195840291,203.25038595886605,2016-08
US-2016-141264,2016-08-13,8/19/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1.0,0.8,-153.2024,-260.0,212.12640000000002,2016-08
CA-2017-126928,2017-09-17,9/23/2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,New York City,New Jersey,7960.0,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,3.7907726514730404,0.15568982768204562,225.6,47.0,254.4,2017-09
CA-2017-126928,2017-09-17,9/23/2017,Standard Class,GZ-14470,William Brown,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.0,0.0,9.534,28.000000000000004,24.516,2017-09
US-2015-107944,2015-03-23,3/25/2015,First Class,AM-10360,William Brown,Corporate,United States,Los Angeles,California,90008.0,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11.0,0.0,27.61404870483602,14.328584840616449,165.10595129516398,2015-03
US-2015-107944,2015-03-23,3/25/2015,First Class,WB-21850,Alice McCarthy,Corporate,United States,Los Angeles,California,90008.0,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3.0,0.0,86.3892,36.0,153.5808,2015-03
CA-2016-135594,2016-09-05,7/3/2016,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505.0,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7.0,0.2,-0.6265,-1.25,50.7465,2016-09
US-2017-115252,2017-10-20,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Consumer,United States,Durham,North Carolina,27707.0,South,OFF-PA-10001970,Technology,Phones,PayAnywhere Card Reader,15.984,2.0,0.2,27.61404870483602,172.76056497019533,-11.63004870483602,2017-10
US-2017-115252,2017-10-20,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,55147.14341300722,South,OFF-PA-10001970,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3.0,0.2,4.485,31.25,9.867,2017-10
CA-2014-107398,2014-08-25,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4.0,0.7,-4.5696,-70.0,11.0976,2014-08
CA-2014-107398,2014-08-25,8/30/2014,Standard Class,WB-21850,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001970,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3.0,0.7,-2.2896,-80.0,5.1516,2014-08
CA-2014-107398,2014-08-25,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8.0,0.15568982768204562,-16.6848,-80.0,37.540800000000004,2014-08
CA-2014-169642,2014-07-27,7/30/2014,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001970,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2.0,0.0,27.61404870483602,9.994950305789786,248.66595129516395,2014-07
CA-2017-103968,2017-12-01,12/7/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207.0,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9.0,0.0,107.0388,17.0,522.6012,2017-12
CA-2016-147256,2016-10-17,12/16/2015,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203.0,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3.0,0.0,220.4853,48.99999999999999,229.48470000000003,2016-10
CA-2016-147256,2016-10-17,10/21/2016,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203.0,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7.0,0.0,751.7601,39.0,1175.8299,2016-10
CA-2016-162159,2016-09-16,9/18/2016,Standard Class,CR-12625,Corey Roper,Home Office,United States,New York City,Georgia,31907.0,South,FUR-CH-10001146,Office Supplies,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2.0,0.0,30.445,25.0,91.33500000000001,2016-09
CA-2015-111038,2015-12-01,12/6/2015,Standard Class,LC-16960,William Brown,Home Office,United States,San Diego,California,55147.14341300722,West,FUR-CH-10003973,Furniture,Chairs,Staple envelope,230.86443466370207,9.0,0.15568982768204562,267.6672,115.94128839719644,-36.80276533629791,2015-12
CA-2014-124723,2014-08-05,8/12/2014,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590.0,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2.0,0.3,41.934,8.57142857142857,447.29600000000005,2014-08
CA-2016-167241,2016-08-15,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3.0,0.0,43.6842,14.000000000000002,268.3458,2016-08
CA-2016-167241,2016-08-15,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,55147.14341300722,West,OFF-ST-10001505,Office Supplies,Binders,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.0,0.0,3.0498,17.0,14.890200000000002,2016-08
CA-2016-167241,2016-08-15,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.0,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3.7907726514730404,0.2,10.35,6.25,155.25,2016-08
